cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
54,0.054,2066.9509129212497,5100000.0,0.19520118514235832,0.0010000000000000009,0.005122919716244093,0,52,0,1e-08,0.005122919716244093,0.4424116973064625,0.26280915326618365,0.03156820663931363,6.893192430925784e-06,0.2561018516837207,1.4757932675647937e-09,0.006718456392525675,5.953597778006958e-09,1.544766324813132e-05,0.0002374313882733247,1.2081128248662572e-11,1.6175051287009678e-10,1.6833953148441911
55,0.055,2066.899940620064,5100000.0,0.1951963722933502,0.0010000000000000009,0.005123046029242563,0,52,0,1e-08,0.005123046029242563,0.4424126932796742,0.26280826318886424,0.03156910099632835,6.895438199998427e-06,0.25610095875204253,1.4747118359823985e-09,0.006718482109146444,5.949235156070988e-09,1.544120028417285e-05,0.00023735427775392948,1.2072141144096242e-11,1.6166505599851993e-10,1.683404805889757
56,0.056,2066.848968124745,5100000.0,0.19519155940849076,0.0010000000000000009,0.005123172349411034,0,52,0,1e-08,0.005123172349411034,0.4424136892202618,0.2628073730342564,0.03156999544221363,6.897684825397465e-06,0.2561000657664347,1.473631140195021e-09,0.006718507776252524,5.944875501691238e-09,1.5434739681910694e-05,0.00023727718822039452,1.2063160253713285e-11,1.6157963981020408e-10,1.6834142973705464
57,0.057,2066.7979954350103,5100000.0,0.1951867464878054,0.0010000000000000009,0.005123298676749435,0,52,0,1e-08,0.005123298676749435,0.44241468512849713,0.2628064828023362,0.03157088997695593,6.899932302032215e-06,0.25609917272680477,1.4725511797336622e-09,0.006718533393970467,5.940518812982651e-09,1.5428281440572316e-05,0.00023720011966787944,1.2054185573490014e-11,1.6149426428738507e-10,1.6834237892877593
58,0.058,2066.747022550603,5100000.0,0.19518193353131988,0.0010000000000000009,0.005123425011257694,0,52,0,1e-08,0.005123425011257694,0.44241568100463297,0.262805592493078,0.03157178460054176,6.902180632583289e-06,0.25609827963307075,1.4714719541298794e-09,0.0067185589624265225,5.936165088062353e-09,1.54218255593874e-05,0.0002371230720915634,1.2045217099406284e-11,1.6140892941231416e-10,1.6834332816425346
59,0.059000000000000004,2066.6960494712634,5100000.0,0.1951771205390593,0.000999999999999994,0.005123551352935712,0,52,0,1e-08,0.005123551352935712,0.4424166768489318,0.26280470210645807,0.031572679312958395,6.904429815603554e-06,0.25609738648514463,1.4703934629156409e-09,0.006718584481746509,5.931814325048834e-09,1.5415372037586198e-05,0.00023704604548663267,1.203625482744587e-11,1.613236351672644e-10,1.6834427744360363
60,0.06,2066.64507619672,5100000.0,0.1951723075110492,0.0010000000000000009,0.00512367770178353,0,52,0,1e-08,0.00512367770178353,0.44241767266164705,0.26280381164245037,0.031573574114192905,6.90667985262892e-06,0.25609649328294404,1.4693157056228598e-09,0.0067186099520558,5.9274665220602325e-09,1.5408920874396637e-05,0.0002369690398482467,1.2027298753591664e-11,1.6123838153448445e-10,1.6834522676694081
61,0.061,2066.594102726737,5100000.0,0.19516749444731324,0.0010000000000000009,0.005123804057801017,0,52,0,1e-08,0.005123804057801017,0.44241866844303074,0.2628029211010285,0.031574469004232775,6.908930746333727e-06,0.2560956000263859,1.4682386817844774e-09,0.0067186353734794025,5.92312167721901e-09,1.540247206905241e-05,0.00023689205517161494,1.2018348873835697e-11,1.611531684962916e-10,1.683461761343791
62,0.062,2066.5431290610454,5100000.0,0.19516268134787831,0.0010000000000000009,0.005123930420988102,0,52,0,1e-08,0.005123930420988102,0.44241966419334117,0.2628020304821685,0.03157536398306474,6.911182495423323e-06,0.2560947067153844,1.4671623909331042e-09,0.006718660746141857,5.9187797886462794e-09,1.5396025620783035e-05,0.00023681509145190817,1.2009405184167039e-11,1.6106799603495983e-10,1.683471255460334
63,0.063,2066.4921551993966,5100000.0,0.19515786821276912,0.0010000000000000009,0.005124056791344737,0,52,0,1e-08,0.005124056791344737,0.442420659912832,0.2628011397858443,0.03157625905067671,6.913435101165887e-06,0.25609381334985765,1.4660868326020308e-09,0.0067186860701673986,5.91444085446572e-09,1.5389581528820864e-05,0.00023673814868432655,1.2000467680580774e-11,1.6098286413281012e-10,1.6834807500201827
