generation,individual,pv_error,delay_diff,size_penalty,tau_mismatch,pen_species,reason,keep_count,delta_T,delta_Y,delay_red,fitness
0,26,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",28,0.0,0.0,0.0,-1000000.0
0,27,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",27,0.0,0.0,0.0,-1000000.0
0,28,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",29,0.0,0.0,0.0,-1000000.0
0,29,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",24,0.0,0.0,0.0,-1000000.0
0,30,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",27,0.0,0.0,0.0,-1000000.0
0,31,0.9999577135266232,3.274557560643949,0.44150943396226405,117.65037001921533,0.05189722351294165,,29,4.98175382017962,0.0023536000770596546,0.005,-159.42447236469044
0,32,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",23,0.0,0.0,0.0,-1000000.0
0,33,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",21,0.0,0.0,0.0,-1000000.0
0,34,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",30,0.0,0.0,0.0,-1000000.0
0,35,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",27,0.0,0.0,0.0,-1000000.0
0,36,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",30,0.0,0.0,0.0,-1000000.0
0,37,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-3.59, max|ΔY|=0.000769",25,0.0,0.0,0.0,-1000000.0
0,38,0.999970459435684,3.274557560643949,0.1584905660377358,140.8352967428316,0.05196574995497845,,24,1.939404413509692,0.0009350103951575733,0.005,-182.32776349513196
0,39,0.9999781294432756,3.274557560643949,0.21509433962264146,105.8369381842453,0.051886016223139354,,25,23.179345871982832,0.004011962026747529,0.005,-147.3844217055014
0,40,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",23,0.0,0.0,0.0,-1000000.0
0,41,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",27,0.0,0.0,0.0,-1000000.0
0,42,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",25,0.0,0.0,0.0,-1000000.0
0,43,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",23,0.0,0.0,0.0,-1000000.0
0,44,0.9998752204393687,3.274557560643949,0.3849056603773584,72.90479324522211,0.05172714066905331,,28,141.76158038079848,0.02564892684587719,0.005,-114.6188076671473
0,45,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",26,0.0,0.0,0.0,-1000000.0
0,46,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",26,0.0,0.0,0.0,-1000000.0
0,47,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",26,0.0,0.0,0.0,-1000000.0
0,48,0.999970459820174,3.274557560643949,0.4981132075471697,140.83564822765618,0.05196575038118003,,30,1.9393648692794159,0.0009350037973421474,0.005,-182.66773763037452
0,49,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",27,0.0,0.0,0.0,-1000000.0
0,50,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",29,0.0,0.0,0.0,-1000000.0
0,51,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",28,0.0,0.0,0.0,-1000000.0
0,52,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",29,0.0,0.0,0.0,-1000000.0
