cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
52,0.052000000000000005,2067.3466828140363,5100000.0,0.1952153334530919,0.000999999999999994,0.005122548430552885,0,52,0,1e-08,0.005122548430552885,0.4423115464586818,0.26279830079841937,0.03157728053047448,6.868492361703816e-06,0.25620252757498935,1.4859186237508544e-09,0.0067183206998432,5.99097922256843e-09,1.550521917846167e-05,0.00023800598599933126,1.2163824643605116e-11,1.6256833565903794e-10,1.6830837380412094
53,0.053,2067.295725388195,5100000.0,0.19521051998091266,0.0010000000000000009,0.005122674741595786,0,52,0,1e-08,0.005122674741595786,0.4423125294080059,0.26279741194713324,0.031578175855282775,6.870727895347252e-06,0.25620163889641545,1.4848306297807207e-09,0.006718339851968935,5.986592390525282e-09,1.549873696254604e-05,0.00023792873723669564,1.215478297264361e-11,1.624825137281322e-10,1.6830931710126034
54,0.054,2067.244767727572,5100000.0,0.19520570647596713,0.0010000000000000009,0.005122801059727814,0,52,0,1e-08,0.005122801059727814,0.4423135123585918,0.2627965230162085,0.03157907126586524,6.872964275565526e-06,0.25620075015324545,1.4837433742601388e-09,0.0067183589718402955,5.982208536116559e-09,1.5492257107121407e-05,0.0002378515094311542,1.2145747539087522e-11,1.623967325272545e-10,1.683102604562661
55,0.055,2067.1938098320643,5100000.0,0.1952008929382716,0.0010000000000000009,0.005122927384949161,0,52,0,1e-08,0.005122927384949161,0.44231449531057043,0.2627956340056237,0.031579966762220656,6.875201510399525e-06,0.2561998613454382,1.482656856724998e-09,0.006718378059527185,5.977827657473244e-09,1.5485779611444908e-05,0.00023777430257809594,1.2136718338947854e-11,1.6231099203904513e-10,1.683112038692032
56,0.056,2067.142851701542,5100000.0,0.19519607936784114,0.0010000000000000009,0.005123053717260022,0,52,0,1e-08,0.005123053717260022,0.4423154782640906,0.26279474491536614,0.031580862344345255,6.8774395986901195e-06,0.2561989724729411,1.4815710767113273e-09,0.006718397115099295,5.9734497527272345e-09,1.5479304474773456e-05,0.0002376971166729132,1.2127695368239396e-11,1.6222529224616933e-10,1.683121473401379
57,0.057,2067.0918933358794,5100000.0,0.1951912657646901,0.0010000000000000009,0.005123180056660608,0,52,0,1e-08,0.005123180056660608,0.4423164612193028,0.26279385574541586,0.03158175801223634,6.879678540819543e-06,0.25619808353570256,1.4804860337553214e-09,0.006718416138626089,5.969074820011197e-09,1.5472831696363452e-05,0.00023761995171099693,1.2118678622977303e-11,1.6213963313127556e-10,1.6831309086914163
58,0.058,2067.040934734899,5100000.0,0.19518645212883537,0.0010000000000000009,0.005123306403151064,0,52,0,1e-08,0.005123306403151064,0.4423174441763639,0.2627929664957551,0.03158265376588986,6.881918331432199e-06,0.256197194533669,1.4794017273925999e-09,0.00671843513017672,5.9647028574557515e-09,1.5466361275466442e-05,0.00023754280768769373,1.2109668099174273e-11,1.620540146769819e-10,1.6831403445628697
59,0.059000000000000004,2066.989975898508,5100000.0,0.19518163846028894,0.000999999999999994,0.005123432756731627,0,52,0,1e-08,0.005123432756731627,0.4423184271354098,0.2627920771663661,0.03158354960530352,6.884158976520182e-06,0.256196305466795,1.4783181571604869e-09,0.0067184540898203565,5.9603338631975e-09,1.5459893211342728e-05,0.0002374656845984226,1.2100663792854385e-11,1.6196843686598506e-10,1.683149781016384
60,0.06,2066.9390168265863,5100000.0,0.19517682475906742,0.0010000000000000009,0.005123559117402556,0,52,0,1e-08,0.005123559117402556,0.44231941009658554,0.26279118775723226,0.03158444553047491,6.886400476246837e-06,0.25619541633503035,1.4772353225963535e-09,0.006718473017625843,5.955967835373654e-09,1.545342750325128e-05,0.00023738858243858363,1.209166570004338e-11,1.6188289968099535e-10,1.6831592180526322
61,0.061,2066.8880575190033,5100000.0,0.1951720110251861,0.0010000000000000009,0.005123685485163932,0,52,0,1e-08,0.005123685485163932,0.44232039306003723,0.262790298268336,0.0315853415414004,6.888642831221178e-06,0.2561945271383245,1.4761532232372807e-09,0.006718491913661919,5.951604772120427e-09,1.5446964150448143e-05,0.00023731150120356604,1.208267381676452e-11,1.6179740310467648e-10,1.6831686556722976
